FIPS,Female_life_Growth,Male_life_Growth,Per_young,Per_old,Per_white,Per_black,Per_hispanic,Per_single_mother,Per_NO_HighSchool,Per_college,Rate_median_income,Percent_divorced,Per_Evangelical_adherent,Per_Evangelical_congregations,Per_Obama,Per_Romney,Per_Rural,Per_diabetic,Per_Obese,Per_Physically_Inactive,Rate_Teen_Birth,Rate_Violent_Crime
34007,3.61,4.78999999999999,24.57,12.69,65.17,18.78,13.84,10.01,14.07,28.15,61824,18.03,.0764105422142785,.349462365591398,.68,.31,1.6,10,28,28,38,607
34009,3.53,4.55,19.14,21.31,90.98,4.92,5.88,6.97,11.08,27.06,55315,19.04,.128391255092088,.297029702970297,.45,.54,17.5,11,25,24,29,286
34011,2.67,5.47,24.19,12.55,65.05,20.14,26.19,12.06,23.29,13.95,52004,19.7,.243121232035201,.434782608695652,.61,.38,23,11,33,31,70,564
34013,4.94,7.80000000000001,25,11.51,43.04,40.71,19.87,13.74,17.56,31.75,55876,18.32,.0779544617604541,.314144736842105,.78,.22,0,10,26,28,37,678
34015,3.88,4.76000000000001,24.57,12.19,83.47,9.74,4.59,7.7,9.99,27.4,74830,16.43,.220333374694958,.384259259259259,.55,.44,8.3,10,27,25,18,208
34017,5.73,8.63,20.83,10.46,55.85,13.23,42.02,10.94,18.85,35.32,57660,16.93,.0536664023565451,.35,.77,.22,0,8,24,28,37,513
34019,4.7,6.13000000000001,23.89,12.56,91.38,2.68,5.09,4.26,6.05,47.97,103879,14.12,.0644347456980062,.243243243243243,.4,.59,49.6,7,21,19,4,54
34021,4.07000000000001,6.69,22.8,12.63,63.67,20.2,14.59,8.75,12.93,37.99,73883,16.53,.0896024639251697,.329710144927536,.68,.31,3.5,9,25,25,25,439
34023,4.74000000000001,7.01000000000001,22.99,12.24,62.86,9.39,18.01,6.74,11.38,38.89,78622,15.31,.0643205178361845,.308788598574822,.63,.36,.7,8,24,27,17,189
34025,4.8,6.43000000000001,24.14,13.57,83.4,7.38,9.33,6.02,8.44,39.62,83842,16.55,.0444638796571629,.267002518891688,.47,.52,3.7,8,22,22,14,207
34027,4.69000000000001,6.62,24.05,13.56,82.98,3.15,11.15,4.42,6.88,49.02,98148,14.51,.0883807502956696,.303225806451613,.44,.55,6.8,7,22,21,7,79
34029,3.16,5.44,23.36,20.99,91.26,3.05,7.97,5.21,10.77,24.54,60712,19.86,.0526075001624402,.26158940397351,.41,.58,2.9,11,27,26,20,129
34031,4.90000000000001,7.09,24.95,11.99,63.71,12.29,36.39,10.5,18.28,25.4,56299,15.79,.0697052073868158,.333333333333333,.63,.36,2.4,9,24,28,37,498
34033,3.2,3.17,23.68,14.74,80.68,14.42,6.51,9.1,14.3,18.5,57174,20.15,.197024962151544,.364583333333333,.5,.49,45.3,10,34,31,38,263
34035,4.78999999999999,6.96000000000001,25.09,12.19,71.66,8.69,12.65,4.99,7.01,50.25,98842,14.47,.0838396167436862,.270408163265306,.52,.47,5.8,7,22,21,12,83
34037,3.5,4.67,24.41,11.47,93.67,1.88,6.32,5.04,6.64,31.56,84860,14.9,.0608240136365526,.319587628865979,.38,.6,39.8,8,27,22,9,62
34039,4.29000000000001,5.92,24.55,12.65,58.86,21.37,26.71,9.46,15.04,31.56,68688,17.01,.0848657671911369,.337696335078534,.66,.33,0,9,22,25,26,455
34041,4.19,5.72999999999999,23.87,13.69,90.76,3.68,6.83,7.18,10.53,29.2,72615,17.94,.0814065547936286,.304761904761905,.41,.57,37.6,8,27,26,16,115
35001,2.52,5.00999999999999,23.98,12.09,69.81,2.79,47.3,9.35,13.35,31.58,48231,20.42,.260528812539556,.533980582524272,.56,.39,4.2,6,20,16,52,813
35003,1.73999999999999,2.34,12.48,29.51,91.24,0,17.28,3.02,13.22,18.82,37857,22,.336788932763742,.444444444444444,.26,.7,100,9,24,21, ,42
35005,1.64,2.50999999999999,28,14.16,82.18,.79,51.2,11.67,23.63,16.41,37293,22.54,.48510341158375,.662921348314607,.32,.65,24.2,8,29,27,74,675
35006,.200000000000003,3,25.71,12.75,47.01,.59,36.33,12.18,22.59,9.24,36020,23.3,.206494385494934,.60377358490566,.6,.36,55.3,12,32,26,80,475
35007,1.59,3.39,20.72,19.58,82.66,.57,46.48,9.91,13.51,19.61,38012,27.5,.310096370919881,.459459459459459,.49,.47,52.4,8,21,25,55,516
35009,1.13,3.52999999999999,28.04,11.46,66.68,6.42,38.88,11.06,18.61,19.25,40397,19.79,.5131822386679,.675675675675676,.3,.68,14.1,9,27,28,93,607
35011,.310000000000002,2.13,21.83,20.89,80.79,.5,41.04,3.12,22.88,20.04,33714,23.5,.492187022511969,.5,.32,.65,100,9,22,29,55, 
35013,2.86999999999999,2.40000000000001,26.91,12.25,88.76,1.63,65.48,11.55,23.89,25.48,37223,18.47,.21614100607213,.612903225806452,.56,.41,19.3,7,26,18,69,403
35015,.420000000000002,2.53999999999999,26.22,14.14,85.31,1.17,43.45,8.49,19.42,15.73,47725,21.09,.473291715357648,.641304347826087,.32,.65,20.9,11,31,28,79,582
35017,1.84,2.8,21.51,21.05,75.11,.49,47.95,8.15,14.85,24.52,36925,23.84,.17155443479366,.45,.55,.41,42.4,8,23,20,74,382
35019,.310000000000002,2.13,23.1,16.97,59.82,1.92,76.02,11.35,22.24,7.84,26152,25.42,.0427700338730367,.210526315789474,.7,.26,44.1,7,25,24,51,1042
35021,1.59,3.39,16.94,19.61,79.49,0,46.81,0,11.61,16.34,30208,25.97,.229600855385864,.166666666666667,.43,.54,100,8,27,22, , 
35023,1.96000000000001,2.91999999999999,26.39,13.53,78.26,2.85,56.53,12.52,20.63,16.55,35532,22.35,.100001277808303,.466666666666667,.51,.46,100,7,24,25,68,164
35025,.759999999999991,.950000000000003,29.02,11.04,85.59,4.57,50.05,9.03,27.51,13.84,46781,18.05,.611444192604372,.774774774774775,.24,.74,21,8,32,30,90,560
35027,2.53,5.03999999999999,19.18,21.62,86.61,.12,29.45,7.78,13.55,24.85,44557,22.12,.450976320843487,.543478260869565,.32,.65,53.2,7,20,21,61,475
35028,5.15000000000001,7.16999999999999,24.38,14.12,88.07,.55,14.53,6.03,1.39,63.94,104914,15.88,.326643906783435,.4,.49,.45,11.2,6,19,15,10,307
35029,1.96000000000001,2.91999999999999,27.07,19.27,90.36,.97,60.8,9.46,30.24,14,30921,22.75,.235363142930382,.647058823529412,.48,.49,40.6,9,27,23,104,471
35031,1.68000000000001,4.42,32.06,9.28,17,.76,13.59,13.64,29.03,11.03,31947,16.85,.266998848446707,.695238095238095,.72,.25,57.4,13,36,26,64,626
35033,.800000000000011,4.27,17.9,20.21,72.12,.1,79.7,2.29,13.17,14.6,39792,22.24,.096604037611734,.242424242424242,.75,.23,100,8,21,23,38,49
35035,1.73,3.02,24.95,14.79,78.9,4,34.34,9.49,15.84,17.56,38588,20.8,.34543573575053,.585106382978723,.34,.62,29.6,8,26,22,58,415
35037,.310000000000002,2.13,21.73,20.97,83.63,.49,41.36,5.51,21.68,14.93,29772,26.5,.492216209376788,.59375,.37,.59,41.6,8,24,29,87,738
35039,1.48999999999999,3.60000000000001,24.94,13.77,74.54,.48,71.11,12.16,22.03,16.06,40232,20.63,.113386080340098,.337209302325581,.75,.22,49.8,7,25,23,77,432
35041,-.810000000000002,2.17999999999999,25.61,12.01,74.15,1.79,39.21,12.05,20.86,21.4,35841,16.93,.540993786272951,.75609756097561,.29,.68,36.5,6,27,28,61,523
35043,2.73,5.93000000000001,26.72,12.02,70.55,2.77,34.76,8.68,9.8,28.29,57651,17.91,.168881365347799,.45360824742268,.5,.45,17.1,7,24,19,38,313
35045,-.25,3.11,29.19,10.72,54.52,.67,18.84,10.2,19.33,15.2,49024,16.15,.378216462576525,.664739884393064,.34,.63,33.7,9,30,24,65,708
35047,.920000000000002,1.25,22.32,14.77,75.26,.93,76.59,8.53,17.66,21.63,32332,23.05,.0665248192059822,.313432835820896,.77,.2,46.9,7,23,20,47, 
35049,2.78999999999999,4.58,21.15,14.67,83.07,.83,50.37,8.08,13.22,39.57,53698,23.26,.0895919731218588,.395522388059701,.73,.22,25.2,4,14,12,49,398
35051,1.73999999999999,2.34,20.81,30.11,92.11,.46,27.09,3.83,15.3,18.84,28373,35.16,.488835465730222,.470588235294118,.38,.57,34,9,25,27,67,438
35053,.0500000000000114,.769999999999996,24.95,13.75,78.15,1.21,47.92,10.19,22.19,21.09,34148,19.53,.139271040094454,.375,.56,.38,49.7,8,27,22,70,531
35055,.800000000000011,4.27,20.71,16.6,55.87,.59,55.73,9.86,11.57,29.19,36205,26.09,.0903335267103488,.325301204819277,.78,.18,58.4,7,19,16,50,526
35057,.890000000000001,3.38000000000001,24.16,14.03,86.43,.71,38.58,9.23,18.37,12.53,32435,25.87,.317592404156208,.526315789473684,.38,.55,98.8,7,25,24,47,136
35059,1.59,3.39,25.6,17.73,77.89,6.34,35.89,7.81,17.81,17.19,42230,24.62,.26727391622223,.526315789473684,.27,.7,100,7,24,26,52,97
35061,1.85000000000001,5.33,26.54,12.47,62.32,1.28,57.73,10.61,18.56,16.18,41388,20.16,.212909400702284,.592105263157895,.49,.46,16.7,7,28,24,54,558
36001,3.83999999999999,5.8,20.1,13.87,78.47,12.26,4.78,8.14,8.86,37.84,57715,17.3,.115386694447956,.31304347826087,.64,.33,9.7,8,24,23,18,422
36003,1.68000000000001,4.91,21.91,15.01,96.26,1.16,1.38,6.54,12.13,17.44,41900,18.06,.342853322637098,.464646464646465,.36,.62,78.7,10,29,27,20,214
36005,6.39,9.58,26.96,10.47,22.5,34.71,53.04,22.33,30.82,17.89,34744,21.15,.114922960824108,.463651050080775,.91,.08,0,10,28,30,45,576
36007,2.49000000000001,4.2,20.47,16.31,88.8,4.47,3.3,8.08,11.33,25.72,45619,20.68,.128878281622912,.366812227074236,.51,.46,26.1,10,30,24,23,254
36009,1.67999999999999,3.56999999999999,23.6,15.23,93.25,1.37,1.7,8,12.63,17.46,42754,20.94,.234596833939931,.486301369863014,.42,.56,61.8,11,29,27,34,245
36011,3.77,5.5,21.94,15.25,92.65,4.3,2.4,6.67,15.04,18.32,50140,19.4,.0847354074631074,.36046511627907,.54,.44,55.8,9,25,26,27,205
36013,2.92,3.64999999999999,22.07,16.41,93.4,2.19,5.89,8.31,13.07,20.52,41432,20.34,.207033289272881,.464601769911504,.45,.53,43.9,9,28,26,33,221
36015,2.22,4.20999999999999,22.49,15.56,89.72,6.1,2.53,9.9,12.08,20.78,46589,21.71,.171738893728223,.418181818181818,.48,.51,24.2,10,27,27,37,215
36017,1.62,5.2,23.3,16.41,96.71,.55,1.9,7.03,13.99,17.51,44662,21.68,.109237174511326,.324675324675325,.47,.51,83.4,9,28,25,31,100
36019,3.26000000000001,4.81,19.69,13.04,92.27,4.02,2.61,6.95,15.92,21.49,49260,18.64,.0682440667138186,.2625,.62,.36,64.2,8,29,24,21,148
36021,2.56,4.81999999999999,20.72,17.68,91.1,4.69,3.83,5.73,12.48,28.42,56185,20.71,.0537972887053403,.173913043478261,.55,.43,73.3,8,26,22,24,175
36023,2.14,5.77,21.21,13.04,95.07,1.44,2.28,7.02,10.4,24.01,45956,18.25,.164735977044312,.446153846153846,.53,.45,44.3,8,27,27,18,194
36025,2.47999999999999,5.58,19.88,19.21,95.43,1.5,3.28,6.28,13.16,18.82,43554,21.32,.139496903849207,.260869565217391,.44,.54,78.4,10,28,28,22,149
36027,3.61,6.14,22.53,13.35,79.59,9.71,10.11,6.6,10.8,32.03,71125,16.13,.0803946852049111,.310810810810811,.52,.46,25.4,10,28,23,14,295
36029,3.53,5.28,21.9,15.67,80.3,13.26,4.42,8.88,11.14,29.83,48805,19.41,.0937366273791889,.3033381712627,.57,.41,9.4,10,29,26,27,519
36031,4.38,7.03999999999999,19.24,17.81,90.53,3.43,2.58,5.73,12.09,24.84,46629,21,.0896355147842096,.194029850746269,.57,.42,74.9,9,28,23,19,139
36033,3.31999999999999,7.2,20.6,13.23,83.82,6.4,3.19,7.48,16.66,17.41,43673,18.97,.0557457543132574,.271428571428571,.62,.36,62.7,9,28,26,32,137
36035,2.37,4.95,22.43,15.91,95.75,1.86,2.36,10.54,16.57,14.95,45289,21.13,.092809155451975,.377358490566038,.44,.54,50.4,9,29,27,31,202
36037,2.49000000000001,3.86,22.42,15.49,93.26,2.55,2.66,7.32,9.5,20.43,50861,19.6,.169099590723056,.350649350649351,.39,.59,59.9,10,28,25,23,178
36039,3.28999999999999,4.36999999999999,19.63,17.2,90.92,5.78,5.04,6.45,15.25,18.59,47033,18.73,.112359282793104,.263888888888889,.43,.54,73.1,9,29,26,25,205
36041,4.38,7.03999999999999,16.86,22.79,97.1,.74,.74,4.34,11.16,25.55,51142,18.76,.141720385578219,.333333333333333,.36,.62,100,11,25,23, ,88
36043,2.86,5.07000000000001,22.4,16.66,96.68,.99,1.62,7.97,12.64,18.5,42680,20.73,.0588879608567918,.258823529411765,.45,.53,51.8,9,32,27,27,302
36045,3.76000000000001,5.34999999999999,25.07,11.14,87.65,4.8,5.44,10.36,11.89,20.62,45559,17.3,.123611396916248,.288590604026846,.48,.51,48,9,32,27,44,187
36047,6.69,9.76000000000001,23.95,11.53,44.07,34.27,19.81,12.67,22.05,29.21,44593,16.56,.101692833999505,.349929873772791,.81,.18,0,10,25,28,31,567
36049,3.56999999999999,4.28999999999999,24.8,15.13,97.51,.82,1.25,5.84,13.08,13.67,44281,17.16,.23610216897927,.328125,.45,.54,86.8,10,29,27,28,103
36051,3.09,4.98999999999999,20.33,13.6,94.09,2.46,2.79,7.23,11.76,23.3,53231,18.08,.166550091995955,.373493975903614,.44,.54,54.7,9,28,25,13,100
36053,2.16,6.47,22.07,13.77,95.01,1.67,1.87,7.65,10.75,24.34,53473,18.48,.126305602829779,.318181818181818,.49,.49,58.9,8,27,23,17,81
36055,3.02000000000001,5.07000000000001,22.9,13.8,76.96,14.99,7.02,9.87,11.42,35.3,52260,18,.175035358983819,.42031523642732,.58,.4,6.4,9,30,21,28,379
36057,1.57000000000001,4.3,23.5,16.72,91.66,1.59,10.9,8.66,16.76,16.36,43254,21.58,.0890506234156501,.273972602739726,.47,.51,40.9,9,30,29,39,239
36059,5.51000000000001,6.66,23.4,15.22,73.4,10.96,14.16,5.7,10.09,41.23,95823,14.9,.0443922139829774,.337819650067295,.53,.46,.2,9,21,23,12,175
36061,8.37,12.97,15.07,13.3,56.45,15.54,25.63,7.06,14.96,57.7,67204,16.83,.0948434924615014,.248554913294798,.84,.15,0,7,15,16,26,577
36063,2.15000000000001,4.22000000000001,21.77,15.77,89.02,7.13,2.15,7.73,11.13,20.6,46599,20.36,.18305992016797,.367924528301887,.49,.49,22.4,9,29,29,27,378
36065,2.81,4.53999999999999,22,16.19,87.32,5.73,4.5,8.68,13.55,21.88,48382,20.33,.0761938408997233,.307377049180328,.46,.52,33,9,29,27,31,269
36067,3.47,5.04000000000001,23.22,13.93,82.03,10.58,3.9,9.05,10.95,32.52,52636,18.83,.0976875884849392,.343358395989975,.6,.39,12.6,9,29,22,28,364
36069,3.14999999999999,3.67,22.75,15.06,93.78,2.34,3.35,6.5,8.43,30.54,57069,19.35,.117792460777041,.342342342342342,.48,.5,47.5,9,27,20,19,118
36071,3.73,7.08999999999999,27.42,10.85,77.2,9.92,17.47,7.72,12.94,28.69,70294,16.88,.0729129614208624,.333333333333333,.52,.47,22.3,8,26,26,24,266
36073,3.24000000000001,5.05,22.65,13.98,89.63,5.88,4.12,10.29,15.01,15.01,47788,20.88,.131159998151134,.368421052631579,.39,.59,60.9,9,30,28,29,176
36075,2.75,5.28,23.5,12.39,96.49,.93,2.07,7.79,13.64,15.81,47036,19.98,.130517042218206,.389705882352941,.53,.45,61.8,10,34,27,28,151
36077,2.88,4.26000000000001,18.96,16.29,94.81,1.91,3.09,5.42,11.73,26.17,45334,16.38,.0756332327408126,.234234234234234,.5,.48,70.6,9,28,25,11,189
36079,4.56,6.66,24.08,12.04,89.65,1.98,11.2,4.78,6.93,38.11,92711,13.94,.0249776719263403,.254545454545455,.44,.55,20.5,8,29,23,6,79
36081,6,8.5,20.82,12.84,42.57,19.1,27.25,8.77,19.89,29.81,56406,16.9,.0768047911945614,.444104134762634,.79,.2,0,9,22,28,24,568
36083,2.32000000000001,5.35000000000001,21.59,13.56,88.29,5.81,3.71,9.29,10.64,27.35,56271,18.95,.0539158130180698,.253424657534247,.55,.43,30.5,9,29,24,26,343
36085,4.7,7.36,23.4,12.56,76.05,10.22,16.79,8.03,12.62,28.94,72752,15.43,.0497935810587911,.331658291457286,.5,.49,0,9,28,29,20,553
36087,5.72000000000001,6.95999999999999,28.06,13.29,73.55,12.17,15.14,6.21,12.12,40.81,84661,14.17,.0802890243408868,.270096463022508,.53,.46,.7,10,26,25,17,161
36089,2.72999999999999,4.53999999999999,21.49,13.69,93.73,2.61,1.99,8.41,13.61,18.94,43390,18.59,.133478589201959,.321637426900585,.58,.41,62,10,32,31,23,172
36091,4.61,6.20999999999999,22.89,13.46,94.65,1.46,2.37,5.1,7.4,35.35,67186,17.03,.150789802740705,.383561643835616,.5,.48,30,8,26,24,16,72
36093,3.42999999999999,5.34999999999999,23.08,14.97,80.85,9.57,5.49,7.05,9.89,28.77,55587,19.96,.0847918436703483,.295081967213115,.57,.41,8.2,10,28,25,28,467
36095,3.83,5.31,20.11,15.79,95.97,1.4,2.79,6.99,12.85,20.47,50795,19.97,.085623408947636,.316666666666667,.41,.57,82.8,9,28,28,16,68
36097,.450000000000003,5.06,21.6,16.6,96.88,1.27,1.24,3.22,11.85,17,47804,19.37,.0650733516038003,.228571428571429,.45,.53,81.2,9,28,30,29,77
36099,2.07000000000001,4.36,21.61,15.33,92.77,4.42,2.82,8.09,17.04,18.36,47266,21.64,.342933776103199,.452380952380952,.54,.44,58.7,9,31,32,27,142
36101,3.16,4.95,23.75,15.62,95.33,1.77,1.41,6.8,12.65,19.58,44967,21.36,.266381230744083,.444444444444444,.41,.57,60.4,11,31,26,28,159
36103,4.86999999999999,6.09,24.2,13.32,82.45,7.37,15.94,6.6,10.54,32.37,87187,15.72,.0547096022632718,.375,.51,.48,2.6,8,26,23,17,169
36105,2.52,5.65000000000001,22.77,14.53,81.94,8.52,13.18,8.61,15.48,20.66,48303,20.27,.0443030893459734,.155172413793103,.54,.44,74.2,10,27,25,32,260
36107,3.56,5.07000000000001,23.68,15.43,96.94,.67,1.43,6.2,9.52,22.45,53789,18.36,.167205040457991,.416666666666667,.41,.56,65.7,9,29,26,30,67
36109,3.37,5.46000000000001,16.34,10.71,82.76,4.05,4.25,5.09,7.41,49.86,49789,13.07,.200764203312194,.391304347826087,.68,.28,43.3,7,23,21,7,150
36111,3.19,5.92,20.48,14.58,87.86,5.76,8.51,7.14,12.08,29.3,58808,18.54,.0546139918673867,.227027027027027,.6,.38,46,8,27,24,19,240
36113,4.74000000000001,6.28,20.78,16.77,96.83,.94,1.83,6.02,9.43,27.82,53877,20.88,.11311797752809,.314285714285714,.5,.48,33.9,10,30,21,25,143
36115,2.96000000000001,6.73999999999999,21.07,15.26,94.46,3.15,2.33,6.66,13.71,16.95,50117,19.91,.0840097544538873,.211111111111111,.5,.48,67.9,10,29,31,31,141
36117,3.14999999999999,4.95,24.13,14.09,93.63,3.72,3.62,8.37,12.84,20.81,54380,18.6,.149721908846457,.379310344827586,.44,.54,60.7,10,30,24,32,178
36119,5.47,7.09999999999999,24.15,14.54,67.59,14.34,21.19,8.15,12.69,44.52,80725,16.16,.0474334691196388,.320061255742726,.6,.38,3.3,8,17,19,18,256
36121,2.14999999999999,5.41000000000001,20.95,13.7,91.57,5.63,2.95,6.81,13.8,14.6,51312,17.55,.0808109938463207,.387096774193548,.34,.64,64.1,8,29,23,17,105
36123,1.79000000000001,4.81,24.5,16.55,97.31,.99,1.63,6.82,15.42,23.36,48125,17.94,.0559606177384393,.2,.48,.51,71.2,9,25,27,19,59
37001,2.84,4.39,23.57,14.56,69.92,18.08,10.78,10.23,18.63,21.57,44430,21.48,.522588784156908,.581589958158996,.42,.56,28.6,11,34,28,44,443
37003,1.64999999999999,2.45,22.95,14.87,88.78,5.26,4.21,5.89,22.71,11.3,40658,21.38,.772463208298073,.710144927536232,.27,.71,72.8,10,28,25,47,186
37005,1.07000000000001,3.12,19.64,20.95,91.61,1.27,8.31,7.29,26.69,15.93,32478,21.77,.756663060582219,.696969696969697,.31,.67,100,11,25,30,57,36
37007,.860000000000014,4.16999999999999,22.51,14.31,47.42,48.18,2.94,11.82,23.22,8.41,34659,22.73,.588561639295355,.45,.62,.37,78.5,14,36,30,60,527
37009,1.07000000000001,3.12,19.18,20.05,94.59,.51,4.58,5.59,21.42,17.75,36498,20.92,.745643782994643,.722222222222222,.33,.65,84.9,9,23,26,57,136
37011,1.08000000000001,2.91000000000001,17.1,17.29,86.21,4.2,4.25,7.1,18.51,19.27,37985,18.58,.75215573930659,.734375,.24,.74,88.8,10,30,21,28,108
37013,1.71000000000001,4.52,22.28,17.87,67.92,26.18,6.43,9.29,18.34,19.11,40986,21.68,.603502020241203,.580838323353293,.4,.59,65.6,13,36,30,60,477
37015,2.78,5.57000000000001,21.29,17.08,35.61,62.95,1.05,10.86,26.52,10.8,29326,22.82,.741111494649638,.615384615384615,.66,.34,83.2,15,38,31,62,173
37017,.799999999999997,3.03,23.42,15.3,56.46,34.84,6.72,11.83,24.81,9.54,30273,23.73,.571910940756785,.575,.51,.49,91.2,14,37,31,56,496
37019,1.83000000000001,4.63,18.86,20.67,84.59,11.64,5.01,6.36,14.98,23.69,45132,21.06,.500351390099233,.664473684210526,.38,.61,43,11,30,27,53,232
37021,2.64999999999999,4.26000000000001,20.61,15.75,88.66,6.54,5.74,7.05,12.06,32.09,44321,22.64,.674718057294485,.641361256544503,.55,.43,24.1,9,24,20,40,293
37023,-.329999999999998,2.88,22.47,15.77,85.63,6.67,5.07,8.3,24.11,15.56,37440,22.05,.751158458023281,.698019801980198,.37,.61,42.7,12,28,28,54,168
37025,2.08,4.92,27.37,11.07,78.42,15.03,9.17,7.66,14.46,24.06,54280,18.11,.610743071887035,.666666666666667,.39,.59,19.3,10,31,23,45,189
37027,.920000000000002,1.45999999999999,22.79,15.17,89.9,4.77,4.49,7.05,24.32,13.63,37845,23.35,.810484655808484,.705882352941177,.31,.67,34.4,11,30,28,54,177
37029,3.16,6.27,26.7,13.42,82.02,15.06,2.18,8.31,8.32,20.19,63998,17.07,.399590935823846,.421052631578947,.32,.66,99.5,11,32,26,29,70
37031,1.93000000000001,3.91,18.95,18.65,89.12,6.26,3.36,7.25,12.49,23.68,47403,22.86,.541199396528687,.603305785123967,.29,.7,32.6,10,28,29,39,322
37033,1.31,4.41,20.94,15.83,62.49,33.95,3.18,10.09,24.15,9.36,37926,23.57,.555830787340038,.415094339622642,.48,.51,99.2,14,31,29,37,211
37035,.5,3.72,23.98,14,82.42,8.49,8.28,7.82,18.58,19.7,43733,21.69,.561018472807393,.647686832740214,.35,.64,30.3,9,27,27,52,362
37037,4.27000000000001,7.8,21.98,17.75,77.29,13.61,12.69,6.13,15.02,36.49,56935,17.8,.582603863457045,.5,.52,.47,65.9,9,25,22,45,186
37039,.359999999999999,2.17999999999999,19.33,22.29,93.26,1.08,2.5,4.87,18.35,15.17,38621,19.97,.726625885773783,.8,.26,.72,100,13,27,28,48,188
37041,2.67,4.94999999999999,22.67,19.33,61.63,35.73,1.11,10.58,24.17,15.5,34565,28.57,.556123289929125,.514285714285714,.47,.52,67.6,13,30,30,52,349
37043,.359999999999999,2.17999999999999,18.88,23.14,97.06,.69,2.18,3.63,16.22,19.37,36711,24.07,.810659775765193,.822222222222222,.28,.7,100,11,25,24,40,142
37045,1.42,2.38,23.74,14.84,76.28,20.93,2.8,9.72,20.54,15.65,38352,22.31,.727803376095139,.683544303797468,.39,.6,55.8,13,32,30,57,221
37047,-.140000000000001,4.19999999999999,23.69,14.92,61.62,30.55,4.4,11.92,21.42,11.58,34938,22.06,.750968964375097,.681564245810056,.46,.53,80.6,13,34,29,63,523
37049,2.31999999999999,4.66,23.4,15.15,69.96,22.28,5.94,10.31,12.51,21.01,46251,20.02,.482337558259696,.52972972972973,.41,.58,27.7,12,34,27,64,303
37051,2.25,4.71000000000001,26.84,9.33,52.08,35.61,9.2,14.8,11.09,21.76,44861,20.89,.614684120658746,.661363636363636,.59,.4,13.4,12,33,30,55,647
37053,2.5,6.06,23.78,12.36,90.58,6.56,2.99,6.75,14.68,17.01,57588,20.31,.639387329675794,.514285714285714,.31,.66,98.3,10,33,24,33,192
37055,3.5,4.78999999999999,20.1,14.74,93.85,4.14,5.98,6.37,7.99,31.59,54750,21.83,.318463223033753,.555555555555556,.41,.57,29,10,29,25,30,318
37057,1.42,3.20999999999999,24.08,14.14,85.84,9.15,6.21,7.31,21.13,16.8,44728,20.86,.508133631140108,.561752988047809,.29,.7,47.4,10,29,30,50,260
37059,2.55000000000001,4.75,23.88,16.11,88.18,6.66,5.98,6.86,15.9,23.32,50562,18.14,.50740659948702,.482352941176471,.28,.71,70.3,10,29,29,36,193
37061,3.68000000000001,6.42,25.4,13.93,56.69,25.4,20.19,9.19,29.01,10.68,34264,22.21,.604592023351652,.551020408163265,.44,.56,86.5,12,35,34,65,306
37063,3.47,6.5,22.7,9.71,47.62,37.22,12.93,11.34,13.11,44.34,50078,17.71,.510314077381414,.57843137254902,.76,.23,5.6,9,30,20,43,664
37065,1.87,4.5,25.02,14.23,38.94,57.44,3.67,13.66,22.09,10.63,34198,24.01,.768243664960679,.635658914728682,.68,.32,45.3,13,40,31,67,674
37067,3.14,5.47,24.4,12.87,64.34,26.06,11.4,9.73,12.7,31.34,46417,20.06,.528931674623262,.558352402745995,.53,.46,7.3,10,26,21,45,625
37069,1.47,6.05000000000001,24.48,12.42,67.07,25.97,7.64,7.71,19.86,15.41,44598,16.42,.824835535956868,.677777777777778,.47,.51,85.3,10,35,29,47,143
37071,.180000000000007,3.92999999999999,24.05,13.12,78.51,15.09,5.8,9.62,19.86,17.95,43052,22.66,.722874855809801,.745547073791349,.37,.62,19.6,10,26,29,58,516
37073,3.16,6.27,24.66,14.67,63.27,34.26,1.37,10.85,16.61,10.71,45183,19.6,.786260973251735,.611111111111111,.52,.48,100,13,35,30,39,75
37075,-.109999999999999,1.07000000000001,22.22,19,90.31,.32,2,5.21,20.06,12.06,32255,22.79,.888913122947913,.789473684210526,.28,.7,100,13,28,28,66, 
37077,3.05,6.12,22.62,12.27,59.82,32.64,7.29,9.63,18.32,15.31,49090,20.77,.802612792689892,.604651162790698,.52,.47,54.7,11,32,27,40,385
37079,1.25,5.67,23.22,13.37,50.07,37.02,13.47,8.7,24.5,11.21,41073,22.25,.547378316363099,.423076923076923,.46,.54,100,12,34,29,60,264
